epoch,acc,loss,val_acc,val_loss
0,0.040426587301587304,5.64494108018421,0.05244252873563218,4.624321098985343
1,0.07390873015873016,4.490697906130836,0.045797413793103446,4.46398578293022
2,0.09424603174603174,4.204522655123756,0.02514367816091954,4.751107944839302
3,0.12797619047619047,3.9849874329945396,0.05477729885057471,4.332193275977826
4,0.14732142857142858,3.8156177127172075,0.04040948275862069,4.505260305843134
5,0.16220238095238096,3.6891333905477373,0.07237787356321838,4.143270481591937
6,0.1753472222222222,3.59140335945856,0.11296695402298851,3.9023047233450003
7,0.1902281746031746,3.5012282265557184,0.10560344827586207,3.8850384525869086
8,0.19543650793650794,3.428026169065445,0.12230603448275862,3.791373718744037
9,0.21825396825396826,3.3382238584851462,0.028556034482758622,4.949654406514661
10,0.2333829365079365,3.2574449985746354,0.13236350574712644,3.727373221824909
11,0.25049603174603174,3.182836854268634,0.10847701149425287,3.8645932222234793
12,0.2718253968253968,3.0993783587501165,0.11135057471264367,3.7808896371687966
13,0.28943452380952384,3.02380897506835,0.1355962643678161,3.697970480754458
14,0.31721230158730157,2.937649885813395,0.1440373563218391,3.672328716036917
15,0.31820436507936506,2.8637924875531877,0.13380028735632185,3.740792099086718
16,0.33903769841269843,2.8041152802724687,0.12643678160919541,3.7690897426385988
17,0.3603670634920635,2.733957048446413,0.13595545977011494,3.761040464214895
18,0.3707837301587302,2.6950016740768676,0.14511494252873564,3.7113117788029815
19,0.38169642857142855,2.642041872418116,0.11691810344827586,3.9091673281000947
20,0.4079861111111111,2.593998413237314,0.13757183908045978,3.7679346840957115
21,0.40476190476190477,2.5665712659321134,0.14960488505747127,3.712325921003846
22,0.4166666666666667,2.5231061246660023,0.14601293103448276,3.7741913302191374
23,0.4273313492063492,2.4551035828060574,0.15732758620689655,3.699023186475381
24,0.43005952380952384,2.4480179340120345,0.1284123563218391,3.9113712118959976
25,0.44072420634920634,2.423430121134198,0.16433189655172414,3.7147199532081343
26,0.4541170634920635,2.3725586013188438,0.1555316091954023,3.7471211696493216
27,0.45808531746031744,2.3555273139287554,0.1499640804597701,3.7463331140320877
28,0.45634920634920634,2.3413844449179515,0.16397270114942528,3.724389958655697
29,0.48561507936507936,2.2510204315185547,0.14583333333333334,3.8325002947072875
30,0.49032738095238093,2.2466111485920255,0.14439655172413793,3.822181679736609
31,0.498015873015873,2.2156189812554254,0.1257183908045977,4.062043040648274
32,0.48834325396825395,2.2260588596737576,0.13613505747126436,3.898147810464618
33,0.5047123015873016,2.1768285698360867,0.15211925287356323,3.8286893367767334
34,0.5190972222222222,2.138761427667406,0.1619971264367816,3.790294655438127
35,0.5285218253968254,2.1126629889957487,0.1619971264367816,3.7672606172232794
36,0.5317460317460317,2.0888616622440397,0.15032327586206898,3.8302835691934343
37,0.5218253968253969,2.108183576947167,0.15607040229885058,3.802603532528055
38,0.5463789682539683,2.053085137927343,0.1627155172413793,3.783948462584923
39,0.5347222222222222,2.0569887709996055,0.14457614942528735,3.9034607766688554
40,0.5426587301587301,2.039255344678485,0.15894396551724138,3.789829032174472
41,0.5545634920634921,2.004338849158514,0.16020114942528735,3.7769923210144043
42,0.5540674603174603,1.9799957634910705,0.13236350574712644,3.9881461461385093
43,0.5434027777777778,2.0043159212384904,0.15750718390804597,3.831498262525975
44,0.5687003968253969,1.9448463159894187,0.16020114942528735,3.770335556446821
45,0.5736607142857143,1.9371647815855721,0.16091954022988506,3.788229207882936
46,0.560515873015873,1.932649915180509,0.15732758620689655,3.836907885540491
47,0.5677083333333334,1.9180406823990837,0.13829022988505746,3.921953535628045
48,0.5689484126984127,1.9266047818320138,0.1668462643678161,3.7821820248132463
49,0.5689484126984127,1.9144589882048348,0.16379310344827586,3.817015932894301
