29,0,4,4,6,1,2,3,2,3,3,1,10,3,1,0,18,7,19,3,13,3,0,1,3,0,1,4,2,3,0,9,5,5,1,1,4,2,1,7
8,13,0,1,5,0,3,1,7,3,8,1,4,16,1,1,7,1,9,5,7,4,1,0,7,2,0,2,3,5,0,6,9,1,3,0,3,0,7,5
4,5,17,11,4,0,0,2,1,2,2,0,2,2,0,0,6,2,10,1,3,2,1,1,0,0,0,0,0,5,0,5,0,1,1,1,2,0,6,1
0,0,2,44,3,2,2,2,2,1,0,3,3,1,0,3,1,2,2,0,0,1,1,0,2,0,0,0,0,1,1,0,1,7,10,2,7,0,4,2
1,0,3,7,131,0,5,0,0,2,6,1,4,3,0,0,3,3,6,0,0,0,0,0,4,0,1,1,0,3,0,0,0,1,5,0,1,0,4,0
5,3,2,4,3,14,2,13,2,5,3,9,18,10,0,0,10,0,8,9,8,6,8,2,2,2,4,2,1,1,0,5,0,11,0,1,3,0,6,6
1,4,0,0,4,2,44,0,0,1,2,4,3,16,1,1,1,0,2,0,3,2,0,0,5,0,0,2,0,0,0,2,1,0,1,0,0,0,1,0
3,0,1,5,0,3,0,11,3,3,1,1,4,2,0,0,4,0,6,1,3,9,0,1,0,0,0,0,0,0,0,3,0,9,0,3,4,0,2,7
5,3,10,6,3,2,1,4,6,4,5,6,8,3,0,0,8,2,11,7,10,10,1,1,0,1,1,1,0,7,0,7,0,8,2,2,2,0,6,3
1,3,1,4,4,0,6,1,3,42,9,10,12,16,6,2,6,6,9,1,8,0,2,1,3,4,3,1,3,0,0,5,1,5,1,0,3,0,0,5
0,1,1,1,2,0,4,0,0,3,85,0,2,10,0,2,1,8,0,1,0,2,1,0,8,1,12,4,1,0,0,0,9,2,4,0,0,2,6,0
6,1,0,0,6,1,8,1,1,4,0,15,23,13,1,0,10,1,2,0,3,3,1,0,5,1,1,1,0,0,1,3,2,5,3,2,1,0,1,2
2,0,1,1,0,2,2,0,1,0,1,13,83,1,1,0,5,3,5,1,3,2,2,3,1,0,1,0,0,1,0,3,0,5,0,0,3,0,1,4
0,3,0,0,0,0,11,1,0,9,3,7,3,42,3,0,0,1,0,0,0,1,1,0,3,0,0,1,0,1,0,0,0,0,4,0,1,1,2,1
1,3,0,14,3,1,4,0,1,5,7,7,25,9,27,2,1,2,10,2,6,4,6,0,5,2,2,7,1,4,0,2,8,2,6,0,4,1,4,4
1,0,0,13,3,0,3,0,1,0,14,2,6,7,0,54,1,5,1,1,0,1,2,0,14,2,9,17,1,0,0,1,9,3,9,0,8,1,4,2
4,0,0,2,1,1,0,5,5,1,1,0,3,0,0,1,33,1,2,2,4,2,1,1,1,0,0,0,0,0,0,8,0,3,0,1,2,0,2,4
3,1,0,5,0,0,1,1,0,5,11,4,6,3,0,2,5,24,4,0,2,0,1,1,0,4,3,1,2,0,0,2,0,3,3,1,0,0,4,1
2,1,5,9,5,0,3,3,3,1,0,2,10,4,4,1,2,6,39,1,3,6,3,0,2,1,1,5,1,3,1,6,3,5,3,1,7,0,6,1
23,1,1,5,2,2,0,2,3,2,4,3,17,4,2,1,10,5,8,39,5,10,4,1,3,1,3,4,1,2,0,7,1,3,1,0,6,1,0,2
9,1,2,6,3,0,5,3,4,4,0,4,11,5,2,2,7,2,12,7,18,6,3,1,6,2,3,4,0,0,0,5,2,6,3,0,7,0,2,3
9,2,5,3,0,1,1,5,1,0,0,3,3,5,2,0,11,1,6,2,3,8,1,1,2,0,1,1,0,0,0,3,0,7,0,0,6,0,1,6
