epoch,acc,loss,val_acc,val_loss
0,0.2152777777777778,3.1101265294211253,0.29346264367816094,2.7231383789544816
1,0.5391865079365079,1.7136078013314142,0.3415948275862069,2.6097912867178863
2,0.6438492063492064,1.3067001899083455,0.3557830459770115,2.609830204097704
3,0.7209821428571429,1.0614489950830974,0.3577586206896552,2.675919614989182
4,0.7735615079365079,0.89170175317734,0.3478807471264368,2.818405534344158
5,0.8137400793650794,0.7665575439967807,0.37266522988505746,2.639619738891207
6,0.8442460317460317,0.6778112451235453,0.36188936781609193,2.7638936823812026
7,0.8777281746031746,0.5842844375542232,0.38146551724137934,2.7179190215023086
8,0.8943452380952381,0.5218585904628511,0.3796695402298851,2.740532119383757
9,0.9109623015873016,0.47499608236645896,0.37535919540229884,2.815692368937635
10,0.9236111111111112,0.4214727258871472,0.36799568965517243,2.905920866577105
11,0.935515873015873,0.3943190049557459,0.37679597701149425,2.8900988910390044
12,0.9404761904761905,0.36101699703269535,0.367816091954023,2.927695227080378
13,0.9479166666666666,0.3349272575643327,0.36907327586206895,2.963601276107218
14,0.9588293650793651,0.30683934901441845,0.37212643678160917,2.9787960251172385
15,0.9655257936507936,0.2850207918220096,0.37535919540229884,2.981115435046711
16,0.9672619047619048,0.26901439258030485,0.3785919540229885,2.969085722134031
17,0.9759424603174603,0.24566181595363315,0.3708692528735632,3.023428298961157
18,0.9734623015873016,0.2341326539005552,0.3651221264367816,3.1233714681932296
19,0.9722222222222222,0.23350711829132503,0.37158764367816094,3.064387716096023
20,0.9774305555555556,0.2170927422860312,0.3670977011494253,3.1215474345218177
21,0.9811507936507936,0.20645179020033944,0.3615301724137931,3.2361860021777535
22,0.9771825396825397,0.20172115923866393,0.3723060344827586,3.195705448073902
23,0.9806547619047619,0.19398163448250483,0.3636853448275862,3.2825914223988852
24,0.9841269841269841,0.17722709819911017,0.3661997126436782,3.2663742303848267
25,0.9841269841269841,0.1797262021000423,0.36907327586206895,3.236808035565519
26,0.9871031746031746,0.16432229618704508,0.3728448275862069,3.2241800879609994
27,0.9873511904761905,0.15974085222161005,0.37464080459770116,3.1814499148007096
28,0.9873511904761905,0.15889293416624978,0.3672772988505747,3.275846594366534
29,0.9856150793650794,0.15117883599466747,0.37176724137931033,3.2517019859675704
30,0.9905753968253969,0.14277492983946724,0.3651221264367816,3.3538224409366477
31,0.9873511904761905,0.13978488234773515,0.36224856321839083,3.3929090431366844
32,0.9868551587301587,0.13971093391615247,0.3708692528735632,3.363520864782662
33,0.9923115079365079,0.12941732222125643,0.37176724137931033,3.336856021963317
34,0.9908234126984127,0.1297084212539688,0.36602011494252873,3.448704043339039
35,0.9900793650793651,0.13304527730695784,0.3741020114942529,3.3489381184523133
36,0.9885912698412699,0.12552328632464485,0.36763649425287354,3.439599130345487
37,0.9910714285714286,0.12005990542589672,0.3771551724137931,3.356587627153287
38,0.9925595238095238,0.1127989844433845,0.36530172413793105,3.445706157163642
39,0.9937996031746031,0.1106163692616281,0.3739224137931034,3.380354345529929
40,0.9930555555555556,0.11075528805691098,0.3672772988505747,3.4579433826194412
41,0.9923115079365079,0.10727946891907662,0.36278735632183906,3.5106904280596765
42,0.9930555555555556,0.10548749885388783,0.3636853448275862,3.5398209492365518
43,0.9940476190476191,0.10136310904035492,0.3703304597701149,3.472086285037556
44,0.9955357142857143,0.10232061277779322,0.3697916666666667,3.4507423440615335
45,0.9937996031746031,0.10047977193007393,0.37212643678160917,3.4685838640421287
46,0.9933035714285714,0.09605495992397504,0.3692528735632184,3.4842226786174995
47,0.9940476190476191,0.09544932339636106,0.3670977011494253,3.523091074379011
48,0.9957837301587301,0.08798734063193911,0.36961206896551724,3.5007212936193093
49,0.9925595238095238,0.0925901143678597,0.37535919540229884,3.439347247282664
