3,1,4,1,2,0,1,6,4,3,0,0,2,2,4,3,7,1,1,5,0,1,2,3,1,4,3,1,1,1,0,5,2,4,4,3,1,1,1,3
3,1,1,2,1,0,0,0,3,6,12,1,2,2,5,0,1,14,1,5,2,0,1,1,5,5,1,0,5,1,3,2,2,4,2,0,6,1,2,0
9,2,4,9,7,2,4,1,7,4,3,0,1,1,5,4,4,1,5,9,1,7,3,2,1,0,2,4,0,18,3,12,1,5,4,2,2,3,7,0
9,2,2,0,2,6,3,3,8,1,3,6,9,6,6,3,6,6,2,38,7,2,5,3,7,8,6,1,4,4,3,1,1,5,0,2,2,5,1,1
12,1,0,0,6,1,3,1,1,4,2,3,6,2,4,1,3,4,3,13,13,1,7,3,6,6,3,3,5,6,3,3,5,6,3,0,6,2,3,6
7,3,1,2,1,0,4,0,2,3,2,0,5,4,0,3,2,1,0,7,1,4,2,1,3,5,0,1,1,3,3,0,4,5,3,6,4,3,1,3
0,4,0,1,6,2,6,1,2,6,5,6,6,9,5,6,0,2,0,3,2,2,14,3,10,5,7,2,4,1,1,0,0,4,5,1,1,0,1,2
8,2,3,0,1,3,5,7,3,2,6,3,5,3,4,2,3,1,1,9,5,3,7,6,0,3,7,0,1,2,1,2,3,7,4,1,6,4,0,12
0,1,0,1,12,1,12,1,0,2,6,8,4,5,4,11,2,2,0,7,3,1,2,0,69,16,2,4,4,0,1,0,4,0,5,0,0,0,0,3
1,1,0,0,3,1,11,0,1,7,2,3,5,4,7,16,1,5,1,6,3,2,1,0,15,66,9,6,4,3,5,1,2,1,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,5,2,0,1,0,2,0,1,0,3,4,49,3,0,0,0,1,2,1,1,1,0,0,1,0
1,0,1,2,3,0,4,2,1,2,12,2,1,0,9,14,1,0,0,1,2,2,4,1,6,6,6,22,4,1,2,0,20,3,8,1,0,2,5,0
2,1,1,0,1,1,3,1,6,4,8,0,3,0,6,4,0,8,0,1,0,1,2,0,1,7,1,3,21,1,3,1,6,4,5,1,4,1,0,2
14,2,4,3,3,2,3,2,8,4,1,1,4,3,4,3,3,0,6,3,5,0,2,3,2,6,0,0,1,18,3,4,4,5,5,2,1,3,3,1
7,6,2,3,2,1,2,2,2,4,0,1,3,4,6,3,1,3,1,1,7,0,0,1,6,0,0,3,4,4,4,4,0,1,3,0,0,4,2,0
2,2,3,1,0,0,3,5,3,5,4,0,5,4,1,1,1,1,0,3,2,2,1,1,2,5,1,1,1,3,1,4,2,3,1,5,2,4,4,4
1,6,0,0,5,2,1,0,3,4,4,0,1,1,5,4,0,2,0,0,0,1,4,1,10,5,3,8,6,2,1,0,17,2,2,0,0,0,1,0
4,1,1,1,0,4,2,7,0,6,6,2,6,1,4,6,7,2,2,2,0,2,2,3,3,6,2,4,0,1,2,1,2,9,4,0,7,4,7,7
2,4,1,2,15,0,13,0,2,4,12,3,2,2,4,9,0,5,4,2,3,1,7,6,8,6,2,8,5,8,3,7,8,2,25,0,3,2,2,1
1,0,2,0,0,2,2,4,3,5,3,2,0,0,1,1,3,0,0,3,0,3,0,4,2,3,1,1,1,4,0,1,1,4,2,11,1,5,1,5
4,1,3,2,1,5,0,2,3,5,4,0,8,0,0,0,3,0,0,4,3,3,1,4,1,5,4,4,0,3,1,3,1,7,4,1,16,4,8,5
5,2,5,4,2,3,2,1,8,5,4,0,4,0,3,0,1,1,2,4,1,2,0,2,2,3,3,1,1,11,2,5,0,3,3,0,4,5,2,4
1,1,1,1,3,1,0,0,2,0,10,2,2,0,1,2,1,1,2,0,1,4,0,1,1,0,1,1,1,4,1,1,2,3,1,2,1,6,19,2
4,3,2,1,2,3,3,3,6,5,3,2,5,1,0,7,5,1,0,5,2,1,2,10,1,9,3,2,3,5,2,6,4,4,1,4,2,6,4,14
